Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
1644,Wei Qi & Wei Xiao,1.8,China,Tianhe Chemicals,Chemicals
1645,William R. Berkley Jr,1.8,United States,WR Berkley Corp,Insurance (property & casualty)
1646,William Stone,1.8,United States,SS&C Technologies Holdings,Technology
1647,Willibert Krueger,1.8,Germany,Krueger,Food & Beverages
1648,Wu Xushun,1.8,China,Wuhu Shunrong Automobile,Automobiles & Auto Components
1649,Yan Jianjun,1.8,China,Zenitek,TMT
1650,Yokyu Kanazawa,1.8,Japan,Sanyo Bussan,Entertainment
1651,Yu Renrong,1.8,China,Will,Semiconductor
1652,Zameer Choudrey,1.8,United Kingdom,Bestway,Retail
1653,Zeng Lingshan,1.8,China,Creat,Pharmaceuticals
1654,Zhang Guiping & Zhang Kangli,1.8,China,Suning Universal,Real Estate
1655,Stanley Perron,1.8,Australia,Perron Group,Real Estate
1656,Sun Hengchao,1.8,China,Bao Ta Petrochemical,"Petrochemicals, education"
1657,Yang Meirong,1.8,China,Bright schola,Education
1658,Alberto Prada,1.7,Italy,Prada,Single Brand Retailing
1659,Alexander Machkevitch,1.7,Kazakhstan,Eurasian Natural Resources,Mining
1660,Ana Maria Brescia Cafferata,1.7,Peru,Grupo Brescia,Mining
1661,Anna Murdoch,1.7,United States,Divorce,Media
1662,Bachtiar Karim,1.7,Indonesia,Musim Mas,Palm Oil
1663,Binod Chaudhary,1.7,Nepal,Chaudhary Group,Food & Beverages
1664,Cai Rongjun,1.7,China,0-Film Tech,TMT
1665,Carl Douglas,1.7,Sweden,Wasatornet,Investment
1666,Carolyn Rafaelian,1.7,United States,Alex & Ani,Jewellery Retail
1667,Charles Munger,1.7,United States,Berkshire Hathaway,Investments
1668,Che Fengsheng,1.7,China,Sihuan Pharm,Pharmaceuticals
1669,Cheng Xianfeng,1.7,China,Yifan Xinfu Pharmaceutical,Pharmaceuticals
1670,Chu Jinfu,1.7,China,Senyuan Electric,Electronics
1671,Chung Yong-Jin,1.7,South Korea,Shinsegae,Multi Brand Retailing
1672,Daniel Loeb,1.7,United States,Third Point,Hedge Funds
1673,Dermot Desmond,1.7,Ireland,NCB,Investments
1674,Du Weimin,1.7,China,Biokangtai,Biological product
1675,Eric Douglas,1.7,Sweden,Wasatornet,Investment
1676,Erik Selin,1.7,Sweden,Fastighets AB Balder,Real Estate
1677,Ezra Nahmad,1.7,Monaco,-,Art
1678,Fahd Hariri,1.7,France,Turk Telekomunikasyon,Construction
1679,Fernando Roig,1.7,Spain,Mercadona,Retail
1680,Florentino Perez,1.7,Spain,Actividades De Construcción Y Servicios,Construction
1681,Frank Mccourt,1.7,United States,LA Dodgers,Sports
1682,Frederik Mohn,1.7,Norway,Frank Mohn,Cargo pumps
1683,Gao Dekang & Mei Dong,1.7,China,Bosideng,Textiles
1684,Gary Michelson,1.7,United States,Medtronic,Medical Equipments
1685,Gerry Schwartz,1.7,Canada,Onex corporation,Investment management
1686,Gustav Magnar Witzoe,1.7,Norway,Salmar,Food processing
1687,Hans-Werner Hector,1.7,Germany,SAP,Technology
1688,Harsh Goenka,1.7,India,RPG Enterprises,Conglomerate
1689,Huang Junkang,1.7,Hong Kong,Topspring,Real Estate
1690,Huang Shaowu,1.7,China,SinoPostgraduate,"Mobile phones, logistics, real estate"
1691,Ian Henrick Lundin,1.7,Switzerland,Nemesia,Oil&Gas
1692,Jacques D'Amours,1.7,Canada,Alimentation Couche-Tard,Retail
1693,Joao Alves De Queiroz Filho,1.7,Brazil,Hypermarcas,Retail
1694,John Martin,1.7,United States,Gilead Sciences,Biotechnology
1695,Jonathan Nelson,1.7,United States,Providence Equity Partners,Investments
1696,Jost Hellmann,1.7,Germany,Hellmann Worldwide Logistics,Logistics & Shipping
1697,Ke Xiping,1.7,China,Hengxing,"Investment, real estate"
1698,Kim Taek-Jin,1.7,South Korea,Nc Soft,Entertainment
1699,Klaus Hellmann,1.7,Germany,Hellmann Worldwide Logistics,Logistics & Shipping
1700,Kommer Damen,1.7,Netherlands,Damen Shipyards,Construction & Engineering
1701,John Kapoor,1.7,United States,Insys Therapeutics,Pharmaceuticals
1702,Lee Man Tat,1.7,Hong Kong,Lee Kun Kee,Food & Beverages
1703,Lei Jufang,1.7,China,Qizheng Pharmaceutical,Pharmaceuticals
1704,Li Xinyan & Ni Yinying,1.7,China,Lonking,Heavy construction vehicles
1705,Lin Jianhua & Zhang Hong,1.7,China,First,Photovoltaic
1706,Lin Ming-Cheng,1.7,Taiwan,Hua Nan,Financial Services
1707,Liu Gexin,1.7,China,Kelun Pharmaceutical,"Pharmaceuticals, medicine circulation"
1708,Lottie Tham,1.7,Sweden,Hennes & Mauritz,Single Brand Retailing
1709,Lukas Henrich Lundin,1.7,Switzerland,Nemesia,Oil&Gas
1710,Marcos Galperin,1.7,Argentina,MercadoLibre,E-Commerce
1711,Marina Prada,1.7,Italy,Prada,Single Brand Retailing
1712,Markus Persson,1.7,Sweden,Minecraft,Entertainment
1713,Mehmet Emin Karamehmet,1.7,Turkey,Turkcell,Telecom
1714,Michael Hintze,1.7,United Kingdom,CQS,Investments
1715,Paul Foster,1.7,United States,Western Refining,Energy
1716,Peter Spuhler,1.7,Switzerland,Stadler Rail,Automobiles & Auto Components
1717,PNC Menon,1.7,Oman,PNC Investments,Investments
1718,Qiu Jianping & Wang Lingling,1.7,China,GreatStar Industrial,Tools
1719,Radhe Shyam Agarwal,1.7,India,Emami,FMCG
1720,Radhe Shyam Goenka,1.7,India,Emami,FMCG
1721,Richard Peery,1.7,United States,Real Estate Investments,Real Estate
1722,Rit Thirakomen,1.7,Thailand,MK Restaurant Group,Food (Restaurant)
1723,Robert Fisher,1.7,United States,GAP,Single Brand Retailing
1724,Roger De Haan,1.7,United Kingdom,Saga,Insurance
1725,Rosa Brescia Cafferata,1.7,Peru,Grupo Brescia,Mining
1726,Sanford Weill,1.7,United States,Citi Group,Financial Services
1727,Sergio Lins Andrade,1.7,Brazil,Andrade Gutierrez,Construction
1728,Seth Klarman,1.7,United States,Baupost Group,Hedge Funds
1729,Shamsheer Vayalil,1.7,United Arab Emirates,VPS Healthcare,Healthcare
1730,Shi Guilu,1.7,China,Rongmin,Real estate
1731,Vera Guerin,1.7,United States,Shapell Industries,Home Building
1732,Vincent Lo Hong-Shui,1.7,Hong Kong,Shui On,Real Estate
1733,Wan Long,1.7,China,Shuanghui,Food processing
1734,Wang Junjin,1.7,China,JuneYao,Investments
1735,Wang Miaotong & Wang Yifeng,1.7,China,Century Huatong Automotive Part,Automobile parts
1736,Wang Yanqing & Chen Liang,1.7,China,Guangwei,Composites
1737,William Fung Kwok-Lun,1.7,Hong Kong,Li & Fung,Logistics
1738,Xu Xudong & Xu Ruotong,1.7,China,XuSheng Auto Technology,Automobile parts
1739,Yang Shuping,1.7,China,Chengqi,Real estate
1740,Yang Tingdong,1.7,China,Blue Sky Trading,Wine
1741,Yin Mingshan,1.7,China,Lifan,"Motorcycles, automobile, investment"
1742,Yu Feng,1.7,China,Focus Media,Investments
1743,Yu Rong,1.7,China,Health 100,Medical service
1744,Yusuf Hamied,1.7,India,Cipla,Pharmaceuticals
1745,Zhang Kaiyuan,1.7,China,Zhang Kaiyuan & family,Environment protection
1746,Zhang Xuanning,1.7,China,Yonghui Superstores,Supermarket retailing
1747,Zheng Yonggang,1.7,China,Shanshan,Manufacturing
1748,Zhou Liwu & Han Xiaofang,1.7,China,Xinyuan Filter,Filter
1749,Zhou Yaoting,1.7,China,Hongdou,Textiles
1750,Zhou Yongli,1.7,China,Yongli,"Textiles, real estate, investments"
1751,Zhou Zhenke,1.7,China,Dasheng Times Cultural,TMT
1752,Zhuang Kuilong,1.7,China,Xing Fengming Group,Chemical fibres
1753,Koo Bon Moo,1.7,South Korea,LG Electronics,Electronics
1754,Maxim Nogotkov,1.7,Russia,Svyaznoy Retail,Multi Brand Retailing
1755,Guo Dongze,1.7,China,Antong,Logistics
1756,Wang Muqing,1.7,China,Zhengtong Auto,Car sales
1757,Wu Qiang,1.7,China,JD Capital,Investments
1758,Yan Jinggang,1.7,China,Zhongji,Building material
1759,Yao Xinyi,1.7,China,DunAn,"Manufacturing, energy"
1760,Alexander Nesis,1.6,Russia,ICT,Investments
1761,Ali Wakrim,1.6,Morocco,Akwa Group,Energy
1762,Allan Wong,1.6,Hong Kong,VTECH,IT
1763,Ana Lucia De Mattos Barretto Villela,1.6,Brazil,Itau Unibanco,Banking
1764,Andrei Skoch,1.6,Russia,Metalloinvest,Mining
1765,Angela Leong On-Ki,1.6,China,SJM Holdings,Casinos
1766,Aziz Akhannouch,1.6,Morocco,Akwa Group,Energy
1767,Bhadresh Shah,1.6,India,AIA Engineering,Construction & Engineering
1768,Brian Sheth,1.6,United States,Vista Equity Partners,Investments
1769,Cen Zhaoxiong & Li Yiping,1.6,China,Age Gardens,Real estate
1770,Chen Jianming,1.6,China,Sansheng-Hongye,Shipping
1771,Cho Jung-Ho,1.6,South Korea,Meritz Financial,Financial Services
1772,Christopher Goldsbury,1.6,United States,Pace Salsa,Food & Beverages
1773,Christopher Hohn,1.6,United Kingdom,The Children's Investment Fund Management,Hedge Funds
1774,Ciliandra Fangiono,1.6,Indonesia,First Resources,Palm Oil
1775,Dan Wilks,1.6,United States,Wilks Masonry,Energy
1776,Dato Sri Tahir,1.6,Indonesia,Bank Mayapada,Banking
1777,David & Vicky Teoh,1.6,Australia,TPG Telecom,Telecom
1778,Doris Fisher,1.6,United States,GAP,Single Brand Retailing
1779,Emanuella Barilla,1.6,Italy,Barilla Group,Food
1780,Farris Wilks,1.6,United States,Wilks Masonry,Energy
1781,Garibaldi Thohir,1.6,Indonesia,Adaro energy,Energy
1782,Georg Stumpf,1.6,Austria,M+W,Construction
1783,Guido Barilla,1.6,Italy,Barilla Group,Food & Beverages
1784,Gurbachan Singh Dhingra,1.6,India,Berger Paints,Chemicals & Petrochemicals
1785,Han Guolong,1.6,China,Citichamp,"Real estate, watches"
1786,He Jianliang,1.6,China,Yihe,Real estate
1787,Herbert Allen Jr,1.6,United States,Allen & Co,Investments
1788,Huang Dawen,1.6,Hong Kong,Hoshine Silicon,Chemical
1789,Jeffrey Gundlach,1.6,United States,DoubleLine Capital,Investments
1790,Jiao Zheng,1.6,China,Jiao Zheng,Investments
1791,Jimmy John Liautaud,1.6,United States,Jimmy Johns,Food Chain
1792,Jonathan Gray,1.6,United States,Blackstone,Investment management
1793,Jorge Horacio Brito,1.6,Mexico,Banco Marco,Banking
1794,Jorgen Mads Clausen,1.6,Denmark,Danfoss,Manufacturing
1795,Joy Alukkas,1.6,India,Joyalukkas,Jewellery
1796,Katsumi Tada,1.6,Japan,Daito Trust Construction,Real Estate
1797,Kenneth Tuchman,1.6,United States,TeleTech Holdings,Business Process
1798,Krishna Kumar Bangur,1.6,Singapore,Graphite India,Manufacturing
1799,Kuldip Singh Dhingra,1.6,India,Berger Paints,Chemicals & Petrochemicals
1800,Lang Walker,1.6,Australia,Walker Corp,Real Estate
1801,Leena Tewari,1.6,India,USV,Pharmaceuticals
1802,Leopoldo Del Pino Y Calvo Sotelo,1.6,Spain,Ferrovial,Construction
1803,Li Xueling,1.6,China,YY,"Voice software, games"
1804,Liang Feng & Liang Xiaomei,1.6,China,Putailai,Lithium ion battery
1805,Liang Guangwei,1.6,China,Huaqiang,"High-tech information service, culture, real estate"
1806,Liang Liangsheng,1.6,China,C-Bons,"Daily chemical products, hygiene products"
1807,Lin Chen-Hai,1.6,Taiwan,Pao Chia,Real Estate
1808,Liu Ke-Chen,1.6,Taiwan,Advantech,TMT
1809,Luca Barilla,1.6,Italy,Barilla Group,Food & Beverages
1810,Mario Gabelli,1.6,United States,GAMCO,Investments
1811,Miguel Mckelvey,1.6,United States,WeWork,Technology
1812,Miriam Blocher,1.6,Switzerland,EMS Chemie,Chemicals & Petrochemicals
1813,Mitchell Goldhar,1.6,Canada,Smart Centres,Real Estate
1814,Mitchell Jacobson,1.6,United States,MSC Industrial Direct,Manufacturing
1815,Mohammed Al Barwani,1.6,Oman,MR Holding,Oil
1816,Mohed Altrad,1.6,France,Groupe Altrad,Cement
1817,Paola Barilla,1.6,Italy,Barilla Group,Food & Beverages
1818,Pier Luigi Piana,1.6,Italy,Loro Piana,Textiles
1819,Rajju Shroff,1.6,India,United Phosphorus,Chemicals & Petrochemicals
1820,Richard Yuengling Jr,1.6,United States,D.G. Yuengling & Son,Food & Beverages
1821,Roberto Hernandez Ramirez,1.6,Mexico,Banamex,Banking
1822,Ron Baron,1.6,United States,Barons Capital,Investments
1823,Saif Al Ghurair,1.6,United Arab Emirates,Mashreq Bank,Banking
1824,Saleh Kamel,1.6,Saudi Arabia,Al Baraka Bank,Banking
1825,Sanjiv Goenka,1.6,India,Spencer Retail,Retailing
1826,Sergey Katsiev,1.6,Russia,Megapolis,Tobacco
1827,Sylvia Stroher,1.6,Germany,Wella,Cosmetics
1828,Tang Ning,1.6,China,Credit Ease,Financial Services
1829,Thomas Lau Luen-Hung,1.6,Hong Kong,Lifestyle,Real Estate
1830,Thomas Lee,1.6,United States,Party City,Investments
1831,Tiong Hiew King,1.6,Malaysia,Oregon Group,Investments
1832,Torsten Toeller,1.6,Germany,Torsten Toeller Holding,commercial services
1833,Turgay Ciner,1.6,Turkey,Ciner,Mining
1834,Victor Pinchuk,1.6,Ukraine,Interpipe,Manufacturing
1835,Wang Jun,1.6,China,BGI,Genetic testing
1836,Wei Ing-Chou,1.6,China,Ting Hsin,Food & Beverages
1837,William F Austin,1.6,United States,Starkey Hearing Technologies,Hearing Aid
1838,William Koch,1.6,United States,Oxbow Corporation,Energy
1839,William P. Lauder,1.6,United States,Estee Lauder,Cosmetics
1840,Xu Ziquan & Kang Ning,1.6,China,Jetsen,TMT
1841,Yang Shaopeng,1.6,China,SITC Maritime,Shipping
1842,Yao Jinbo,1.6,China,Yao Jinbo,Life service
1843,Ye Lipei,1.6,Hong Kong,Super Ocean,Real Estate
1844,Yi Zhen,1.6,China,Hithink RoyalFlush Information Network,Software
1845,Zhang Baoquan & Wang Qiuyang,1.6,China,Jindian,Real Estate
1846,Zhang Shengfei,1.6,China,Shenghua,Cable
1847,Zhang Wanzheng,1.6,China,Three-Circle,Electronic components
1848,Zhang Xiaolong,1.6,China,Tencent,IT
1849,Zhang Yongping,1.6,China,Zhang Yongping,Real estate
1850,Zhou Chengjian,1.6,China,Metersbonwe,Textiles
1851,Zhou Guohui,1.6,China,Eternal Asia,Supply-chain management
1852,Zhou Qingzhi & Zhao Yilan,1.6,Hong Kong,Narada,Manufacturing
1853,Zhu Jiman & Bai Lihui,1.6,China,Gloria Pharmaceuticals,Pharmaceuticals
1854,Xu Xiong,1.6,China,Eastern Pioneer,Education
1855,Yao Xinquan,1.6,China,DunAn,"Manufacturing, energy"
1856,Zhao Xiaoqiang,1.6,China,Meisheng Culture & Creative,Apparel
1857,Alexei Ananyev,1.5,Russia,Synterra,Banking
1858,Dimitry Ananyev,1.5,Russia,Synterra,Banking
1859,Henadiy Boholyubov,1.5,Ukraine,Privatbank,Banking
1860,Alijan Ibragimov,1.5,Kazakhstan,Eurasian Natural Resources,Mining
1861,Anand Mahindra,1.5,India,M&M,Automobiles & Auto Components
1862,Anton Rabie,1.5,Canada,Spinmaster,Toys Entertainment
1863,Antony Ressler,1.5,United States,Ares Management,Finance (Private Equity & investment)
1864,Anu Aga,1.5,India,Thermax,Capital Goods
1865,B Vamsi Krishna,1.5,India,Hetero group of companies,Pharmaceuticals
1866,Benedicta Chamberlain,1.5,United Kingdom,William Grant & Sons,Food & Beverages
1867,Bent Jensen,1.5,Denmark,Linak Holdings,Manufacturing
1868,Bernie Ecclestone,1.5,United Kingdom,Formula One,Sports
1869,Bharat Desai,1.5,United States,Syntel,Technology
1870,Chen Jinsong & Tong Jie,1.5,China,Worldunion,Real estate
1871,Christopher Dawson,1.5,United Kingdom,The Range,Retail
1872,Chung Mong Jin,1.5,South Korea,KCC,Building Materials
1873,Dai Yongge,1.5,China,Renhe,"Real estate, agriculture"
1874,Fang Hongbo,1.5,China,Midea,Home appliances
1875,Fawzi Al-Kharafi,1.5,Kuwait,Kharafi Group,Telecom
1876,Ferdinand Piech,1.5,Germany,Volkswagen,Automobiles & Auto Components
1877,Gu Wei,1.5,China,MTC,Digital products
1878,Hamilton E. James,1.5,United States,Blackstone,Asset management
1879,Lim Chap Huat,1.5,Singapore,Keppel REIT,Real Estate Investment
1880,Horst Wortmann,1.5,Germany,Wortmann,Apparel
1881,Hubert Burda,1.5,Germany,Hubert Burda Media,Media
1882,Irwin Jacobs,1.5,United States,Qualcomm,Technology
1883,J.K. Rowling,1.5,United Kingdom,Novelist,Publishing
1884,Jamie Dimon,1.5,United States,JP Morgan Chase,Banking
1885,Jiang Jianqi,1.5,China,Xiangpiaopiao,Drinks
1886,Jiang Yintai & Jiang Ming,1.5,China,Daimay,Automotive Interior
1887,Johannes Karcher,1.5,Germany,Alfred Karcher,Home Products
1888,Jose & Francisco Jose Calderon Rojas,1.5,Mexico,FEMSA,Food & Beverages
1889,Jr Shaw,1.5,Canada,Corus Entertainment,Media
1890,Kazuo Inamori,1.5,Japan,Kyocera,Electronics
1891,Li Jiaquan,1.5,China,Lomon,"Titanium dioxide, phosphate"
1892,Lirio Parisotto,1.5,Brazil,Geracao Futuro L Par Fund,Investments
1893,Liu Baolin,1.5,China,Jointown,Pharmaceutical distribution
1894,Louis Bacon,1.5,United States,Moore Capital,Hedge Funds
1895,Maria Cecilia Karlezi Solari,1.5,Chile,SACI Falabella,Retail
1896,Maria Del Pino Y Calvo Soleto,1.5,Spain,Ferrovial,Construction
1897,Michael Krasny,1.5,United States,CDW,TMT
1898,Mohannad Al Kharafi,1.5,Kuwait,Kharafi Group,Telecom
1899,Nevaldo Rocha,1.5,Brazil,Guararapes Confeccoes,Retail
1900,Niranjan Hiranandani,1.5,India,Hiranandani Group,Real Estate
1901,Ou Zonghong & Xu Lixiang,1.5,China,Rongxin,Real Estate
1902,P Pitchi Reddy,1.5,India,Megha Engineering & Infrastructures,Construction and Engineering
1903,Patokh Chodiev,1.5,Kazakhstan,Eurasian Natural Resources,Mining
1904,Peng Hao,1.5,China,Sunway Communication,Communication facility
1905,Red Mccombs,1.5,United States,Red McCombs Automotive,Automobiles & Auto Components
1906,Richard Desmond,1.5,United Kingdom,Northern & Shell,Entertainment
1907,Roman Avdeev,1.5,Russia,Credit Bank Of Moscow,Banking
1908,Ron Burkle,1.5,United Kingdom,Barnes & Noble,Multi Brand Retailing
1909,Ronnen Harary,1.5,Canada,Spinmaster,Toys Entertainment
1910,Rufino Vigil Gonzalez,1.5,Mexico,Industrias,Manufacturing
1911,Shen Xiaoping,1.5,China,Tongding,TMT
1912,Sheryl Sandberg,1.5,United States,Facebook,Technology
1913,Song Weiping & Xia Yibo,1.5,China,Greentown,Real estate
1914,Stephan Schmidheiny,1.5,Switzerland,Swiss Eternit Group,Investments
1915,Stephen Jarislowsky,1.5,Canada,Jarislowsky Fraser,Investments
1916,Su Meng,1.5,China,Gold Tak Land,Real Estate
1917,Susanne Zimmermann Von Siefart,1.5,Germany,Alfred Karcher,Home Products
1918,Tang Yan & Zhang Sichuan,1.5,China,Tang Yan & Zhang Sichuan,Social software
1919,Theodore Permadi Rachmat,1.5,Indonesia,Triputra Group,Conglomerate
1920,Thomas Bailey,1.5,United States,Janus Capital,Investments
1921,Timothy Headington,1.5,United States,Headington,Energy
1922,Tony Jashanmal,1.5,United Arab Emirates,Jashanmal,Multi Brand Retailing
1923,Vc Nannapaneni,1.5,India,Natco Pharma,Pharmaceuticals
1924,Vinod Khosla,1.5,United States,Khosla Ventures,Investments
1925,Vladimir Gruzdev,1.5,Russia,Rgi International,Investments
1926,Miodrag Kostić,1.5,Serbia,MK Group,Agriculture
1927,Wei Ying-Chiao,1.5,China,Ting Hsin,Food & Beverages
1928,Wei Yin-Heng,1.5,China,Ting Hsin,Food & Beverages
1929,Wessels,1.5,Netherlands,Volker Wessels,Construction
1930,Xia Zuoquan,1.5,China,BYD,"Automobiles, mobile phones, batteries"
1931,Xu Jiankang,1.5,China,Powerlong,"Real estate, medicine"
1932,Yang Zhimao & Zhu Fenglian,1.5,China,Xin Shiji,"Real Estate, Investments"
1933,Yu Qibing,1.5,China,Qibing,Glass
1934,Yvon Chouinard,1.5,United States,Pentagonia,Retail
1935,Zhang Keqiang,1.5,China,Huamei,"Investment, real estate"
1936,Zhang Tao,1.5,China,Zhang Tao,Life information service platform
1937,Zhang Yubo,1.5,China,Blue Sky Trading,Wine
1938,Zheng Jianming,1.5,Hong Kong,Shunfeng PV,New energy
1939,Zhong Naixiong,1.5,China,Nenking,"Real estate, Investments"
1940,Zhou Fuyu & Tang Jianfang,1.5,China,Zhou Heiya,Food & Beverage
1941,Zhou Yifeng,1.5,China,Oriental Energy,Petrochemicals
1942,Zhou Zongwen,1.5,China,Chow Tai Seng,Jewellery
1943,Nimesh Kampania,1.5,India,JM Financials,Financial Services
1944,Rana Kapoor,1.5,India,Yes Bank,Financial Services
1945,Robert Citrone,1.5,United States,Discovery Capital Management,Hedge Funds
1946,Robert Coyuito Jr,1.5,Philippines,Coyuito Group,Energy
1947,Silvio Santos,1.5,Brazil,Grupo Silvio Santos,Media
1948,Slavica Ecclestone,1.5,United Kingdom,Formula One,Entertainment
1949,Sol & Eddie Zakay,1.5,United Kingdom,Topland,Real Estate
1950,Suzan Sabanci Dincer,1.5,Turkey,Sabanci,Banking
1951,Zeng Suqing,1.5,China,RSUN,Real estate
1952,Huang Jingkang,1.5,China,Lvgem,Real estate
1953,Jing Baifu,1.5,China,Angzhan,Real Estate
1954,Lin Tianfu,1.5,China,GRN,"Sportswear, shoes"
1955,Wang Yonghong,1.5,China,ZhongHong,Real Estate
1956,Wu Daohong,1.5,China,Shenwu,Environmental Protection
1957,Xiao Chunhong,1.5,China,Honglicheng,Real Estate
1958,Barbara Agnes Ferrari Bengolea & Amalia Amoedo,1.5,Argentina,Loma Negra,Cement
1959,Ashley Hardwick,1.4,Australia,Cotton On,Retail
1960,Daniel Jaeggi,1.4,Switzerland,Mercuria Energy,Oil & Gas
1961,Eugene Shvidler,1.4,United Kingdom,Evraz,Oil & Gas
1962,Marco Dunand,1.4,Switzerland,Mercuria Energy,Oil & Gas
1963,Mikhail Balakin,1.4,Russia,Construction Department 155,Construction
1964,Abdulsamad Rabiu,1.4,Nigeria,Bua,Conglomerate
1965,Achal Anil Bakeri,1.4,India,Symphony,Consumer Durables
1966,Alberto Chiesi,1.4,Italy,Chiesi Farmaceutici,Pharmaceuticals
1967,Amnon Shashua,1.4,Israel,Mobileye,Technology
1968,Anatoly Lomakin,1.4,Russia,Silvinit,Chemicals & Petrochemicals
1969,Andrei Bokarev,1.4,Russia,Transmash Holdings,Manufacturing
1970,Anne Graff,1.4,United Kingdom,Graff Diamonds,Diamonds
1971,Balkrishan Goenka,1.4,India,Welspun,Capital Goods
1972,Beda Diethelm,1.4,Switzerland,Sonova,Hearing aid
1973,Ben Silbermann,1.4,United States,Pinterest,Technology
1974,Bl Taparia,1.4,India,Supreme,Construction Materials
1975,Bruce A Nordstrom,1.4,United States,Nordstrom,Multi Brand Retailing
1976,Brunello Cucinelli,1.4,Italy,Brunello Cucinelli,Textiles
1977,Bulent Eczacibasi,1.4,Turkey,Eczacibasi,Pharmaceuticals
1978,Ceasar Beltrao De Almeida,1.4,Brazil,Ecorodovias,Logistics
1979,Charles Brandes,1.4,United States,Brandes Investment Partners,Investments
1980,Chen Bo & Zhang Liang,1.4,China,Justo,"Automobile manufacturing, Games"
1981,Chen Danian,1.4,China,Shanda,TMT
1982,Chen Jiancheng & Chen Yanni,1.4,China,Wolong,"Electrical equipment, real estate"
1983,Chen Shiliang,1.4,China,Zhejiang Tongkun,"Chemical fiber, real estate"
1984,Chen Xuehua,1.4,China,Huayou Cobalt,Non-ferrous metals
1985,Chen Yidan,1.4,China,Tencent,TMT
1986,Cui Zhixiang,1.4,China,Shandong Fangyuan Nonferrous Metals,Copper
1987,Dai Hao,1.4,China,Zhongfa,Real Estate
1988,Dang Yanbao,1.4,China,Baofeng Energy,Coal Mining
1989,David Harding,1.4,United Kingdom,Winton Capital,Investments
1990,Don Simplot,1.4,United States,JR Simplot,Frozen food
1991,Edmund Ansin,1.4,United States,Sunbeam Television,Entertainment
1992,Fang Tonghua,1.4,China,ZBD Pharmaceutical,Pharmaceuticals
1993,Faruk Eczacibasi,1.4,Turkey,Eczacibasi,Pharmaceuticals
1994,Fernando Belmont,1.4,Peru,Yanbal International,Cosmetics
1995,Gay Simplot,1.4,United States,JR Simplot,Frozen food
1996,Glenn Saldanha,1.4,India,Glenmark Pharma,Pharmaceuticals
1997,Hal Jackman,1.4,Canada,EL Finance,Financial Services
1998,He Simo,1.4,China,Eastups,Manufacturing
1999,Henning Conle,1.4,United Kingdom,Sirosa,Real estate
2000,Hiroshi Ishibashi,1.4,Japan,Bridgestone,Tires
2001,Hur Young-In,1.4,South Korea,SPC group,Food (bakery & fast food)
2002,Ilkka Herlin,1.4,Finland,Kone Corporation,Elevators & Escalators production
2003,Isaac Larian,1.4,United States,MGA Entertainment,Toy making
2004,J. Christopher Flowers,1.4,United States,J.C. Flowers,Investment
2005,James Leininger,1.4,United States,Kinetic Concept,Medical Equipments
2006,Jerry Reinsdorf,1.4,United States,Chicago Bulls,Sports
2007,Jiang Ganjun,1.4,China,Sogal,Furniture
2008,John V. Oyler,1.4,China,BeiGene,Pharmaceuticals
2009,Jon Yarbrough,1.4,United States,Video Gaming Technologies,Gaming
2010,Jonas Kamprad,1.4,United Kingdom,Ikea,Single brand retailing
2011,P V Krishna Reddy,1.4,India,Megha Engineering & Infrastructures,Construction & Engineering
2012,Kazutoshi Kobayashi,1.4,Japan,KOSE Group,Personal Care
2013,Kutayba Alghanim,1.4,Kuwait,Alghanim Industries,Conglomerate
2014,Lee Hwa Kyung And Cheol-Gon Tam,1.4,South Korea,Orion,Food & Beverages
2015,Li Bin,1.4,China,Li Bin,New energy vehicle
2016,Li Guoqiang,1.4,China,Li Guoqiang,Automobile sales
2017,Li Xuhui,1.4,China,Haitian,Food flavorings
2018,Liu Dianbo,1.4,China,Luye pharma,Pharmaceuticals
2019,Liu Wei,1.4,China,PCI,TMT
2020,Lu Zhengyao,1.4,China,CAR,Automobiles & Auto Components
2021,Lutz Mario Helmig,1.4,Germany,Aton,Health Care
2022,Manuel Moroun,1.4,United States,Ambassador Bridge,Logistics
2023,Masanori Kobayashi,1.4,Japan,KOSE Group,Personal Care
2024,Mathias Kamprad,1.4,United Kingdom,Ikea,Single brand retailing
2025,Maurício Rolim Amaro,1.4,Brazil,LATAM,Aviation
2026,Meg Whitman,1.4,United States,Ebay,Online Retail
2027,Mehmet Sinan Tara,1.4,Turkey,Enka,Construction
2028,Mohamed Mansour,1.4,Egypt,Mansour,Others
2029,Nigel Austin,1.4,Australia,Cotton On,Fashion Retail
2030,Nopadol Chiaravanont,1.4,Thailand,Charoen Pokphand Foods,Food & Beverege
2031,Nuchanart Chiaravanond,1.4,Thailand,Charoen Pokphand Foods,Food & Beverege
2032,Omid Kordestani,1.4,United States,Google,Technology
2033,Paulo Chiesi,1.4,Italy,Chiesi Farmaceutici,Pharmaceuticals
2034,Pedro Queiroz Pereira,1.4,Portugal,Semapa,Conglomerate
2035,Peng Jianhu & Peng Junheng,1.4,China,New Century Cruise,Tourism
2036,Peter Kamprad,1.4,Belgium,Ikea,Single brand retailing
2037,Rubens Ometto,1.4,Brazil,Cosan,Food & Beverages
2038,Samprada Singh,1.4,India,Alkem Laboratories,Pharmaceuticals
2039,Scott Simplot,1.4,United States,JR Simplot,Frozen food
2040,Shao Qinxiang,1.4,China,Garden,"Industrial manufacturing, real estate"
