Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
2114,Allen Shui-Shu Hong,1,Taiwan,Catcher Technology,Equipment
2115,Wang Chou-Hsiong ,1,Taiwan,Feng Tay,Shoes
2116,Surin Upatkoon,1,Malaysia,InTouch,Telecommunications
2117,Michael Ashcroft,1,United Kingdom,Michael Ashcroft Associates,Investments
2118,Joao Alves de Queiroz Filho,1,Brazil,Hyper Marcas,Multi Brand Retailing
2119,Beda Diethelm,1,Switzerland,Sonova Holding,Hearing aid
2120,Alexander Dzhaparidze,1,Russia,Eurasia Drilling Company,Energy
2121,Tory Burch,1,United States,Tory Burch,Single Brand Retailing
2122,Rufino Vigil Gonzalez,1,Mexico,Industrias CH,Manufacturing
2123,Rajju Shroff,1,India,United Phosphorus,Manufacturing
2124,Nadhmi Auchi,1,United Kingdom,General Mediterranean Holdings,Real Estate
2125,Morris Kahn,1,Israel,Amdocs ,Technology
2126,Mark Coombs,1,United Kingdom,Ashmore Group,Investments
2127,Douglas Hsu-Tung Hsu ,1,Taiwan,Far Eastern,Financial Services
2128,Alberto Cortina,1,Spain,Banco Zaragozano,Investments
2129,Alberto Alcocer,1,Spain,Banco Zaragozano,Investments
2130,Vikas Oberoi,1,India,Oberoi Realty ,Real estate
2131,Roman Avdeev,1,Russia,Credit Bank Of Moscow,Banking
2132,Mitchell Jacobson,1,United States,MSC Industrial Direct,Manufacturing
2133,Patrice Motsepe,1,South Africa,African Rainbow Minerals,Mining
2134,Minoru Otsuka,1,Japan,Otsuka,Technology
2135,Lutz Mario Helmig,1,Germany,Aton,Health Care
2136,Jorge Gerdau,1,Brazil,Metalurgica Gerdau,Iron & Steel
2137,Barry Zekelman,1,Canada,Jmc Steel,Steel
2138,Rostam Azizi,1,Tanzania,Cavalry Holdings,Investments
2139,Kagemasa Kozuki,1,Japan,Konami,Entertainment
2140,John Magnier,1,Ireland,Coolmore Stud,Sports Franchise
2141,Dai Weili ,1,United States,Marvell,"Semiconductors, computer chips "
2142,Lin Ming-Hsiung,1,Taiwan,Yuan Lih,Multi brand retail
2143,W. Herbert Hunt,1,United States,Petro Hunt ,Oil & Gas
2144,James Shoen,1,United States,Amerco,Rental (moving & storing)
2145,Alexander Skorobogatko,1,Russia,Novorossiysk Commercial Sea Port,Construction
2146,Alexander Ponomarenko,1,Russia,Novorossiysk Commercial Sea Port,Construction
2147,Jayme Garfinkel,1,Brazil,Porto Seguro,Insurance
2148,Thomas Straumann,1,Switzerland,Straumann Holdings,Medical Equipments
2149,Philippe Foriel-Destezet,1,United Kingdom,Adecco ,Hr Services
2150,Evan Williams,1,United States,Twitter,Technology
2151,Maria de Lourdes Egydio Villela,1,Brazil,Itau Unibanco,Banking
2152,Lilian Wernighaus,1,Brazil,WEG industries,Manufacturing
2153,John Collison,1,United States,Stripes,Technology
2154,Marc Rowan,1,United States,Apollo Global Management,Investments
2155,Kiran Mazumdar-Shaw,1,India,Biocon,Pharmaceuticals
2156,Joshua Harris,1,United States,Apollo Global Management,Investments
2157,Manuel Villar,1,Philippines,Starmalls,Retail
2158,Mo Tianquan,1,China,Soufun,Real estate web search 
2159,Koh Wee Meng,1,Singapore,Global Premium,Real Estate
2160,Feng Changge,1,China,Harmony Auto,"Transport Equipment, Real estate "
2161,Li Denghai,1,China,Denghai Seeds ,Agriculture 
2162,Shen Huayuan,1,China,Chengdu China Club,Chengdu China Club
2163,Liu Manshi,1,China,Manshi ,Coal 
2164,Li Fuchen,1,China,Ng Fung,Food
2165,Hu Chengzhong ,1,China,Delixi ,"Industrial electronics, real estate"
2166,Zeng Kaitian,1,China,Wuhu Shunrong Automobile,"Automobile, network game"
2167,Xiong Xianzhong,1,China,Hongkelong ,"Retail, real estate "
2168,Chen Yihong,1,China,China Dongxiang,Apparel
2169,Yu Peidi,1,China,Dongfu Group,Real estate
2170,Wang Wencheng,1,China,Xingye ,"Stone, Real estate"
2171,Lyu Yongxiang,1,China,Yongda,Electrical manufacturing
2172,Jiang Xipei,1,China,Jiangsu Far East ,"Cable, pharmaceuticals, real estate"
2173,Jiang Nan,1,China,Shengfeng,"Rubber products, real estate"
2174,Liu Wei,1,China,PCI,IT
2175,Niu Yishun,1,China,Hixih ,"Tires, conveyor belts, electricity"
2176,Kong Jianmin ,1,China,KWG Property,Real Estate
2177,Xu Xin,1,China,Capitaltoday,investment
2178,Xiao Wenhui,1,China,Macrolink ,"Mining, real estate, investments"
2179,Wu Shaoxun,1,China,Jingjiu ,Liquor
2180,Li Weiguo,1,China,Oriental Yuhong,Waterproofing material
2181,Ye Cheng,1,China,Landbridge,"Petrochemicals, trading, investments"
2182,Wang Junlin ,1,China,Langjiu ,"Real Estate, liquor"
2183,Mao Lixiang,1,China,Fotile,Kitchenware 
2184,Cheng Wei,1,China,Didi,IT
2185,Ma Xiuhui,1,China,Opple,Energy-saving lamps 
2186,Li Zhaoting,1,China,Tunghsu,"Photoelectric display,  photovoltaic"
2187,Lin Yinsun,1,China,Zhengbang ,"Fodder, cultivation"
2188,Chen Dongsheng,1,China,China Guadian,"Auction, insurance"
2189,Sun Hongbin,1,China,Sunac China Holdings ,Real Estate
